Date,Customer ID,Order ID,Order Amount,Marketing Campaign,Product Launch,City,Payment Method,Customer Segment,Sales Representative,Discount Applied
10/21/2023 8:48,204291546,98661,788.14,Holiday Campaign,No,San Francisco,PayPal,High-Value Customer,John Smith,No
11/11/2023 17:20,2783,8097,894.618,Summer Sale,Yes,Memphis,Cash,New Customer,David Hall,No
10/25/2021 22:00,5752,920409,359.65,Holiday Campaign,Yes,Austin,Credit Card,New Customer,Sandra Adams,No
3/11/2020 12:16,518335,9597684,1425.12,Holiday Campaign,No,Fort Worth,Cash,Loyal Customer,Betty Martinez,No
8/31/2021 7:33,387411,226198534,45.666,Referral,No,Jacksonville,Cash,High-Value Customer,Steven Wright,Yes
7/11/2023 21:30,98082,979407369,1685.73,Holiday Campaign,No,Oklahoma City,Cash,High-Value Customer,Karen Lewis,No
4/29/2021 5:44,415193,632418013,400.27,Email Promo,Yes,Austin,Credit Card,Regular Customer,William Taylor,No
1/10/2022 23:54,1699,46597526,1250.82,Referral,Yes,San Diego,Credit Card,Regular Customer,George Harris,No
11/8/2021 2:10,3305915,1940655,714.504,Summer Sale,Yes,San Jose,Credit Card,High-Value Customer,Charles Anderson,No
11/22/2022 8:44,139839359,968617129,2268.756,Holiday Campaign,Yes,Jacksonville,Credit Card,Loyal Customer,Richard White,No
12/25/2022 11:48,177740,843118828,1515.516,Holiday Campaign,Yes,Austin,Cash,Regular Customer,Carol Hall,No
6/29/2022 4:09,759884,620421,1010.47,Summer Sale,Yes,Houston,PayPal,Loyal Customer,Joseph Martin,No
8/12/2023 1:42,13063266,8845,730.93,Holiday Campaign,No,Chicago,Cash,Regular Customer,Dorothy King,No
1/26/2023 16:22,1150991,17751,321.156,Email Promo,No,Oklahoma City,PayPal,Regular Customer,Elizabeth Davis,No
4/11/2022 9:41,68292798,94587297,889.14,Referral,Yes,Fort Worth,Credit Card,Regular Customer,Kenneth Nelson,No
12/11/2023 11:41,8336,674447,1251.972,Referral,Yes,San Diego,Credit Card,New Customer,Edward Torres,No
12/26/2021 3:31,6918126,41705,98.748,Holiday Campaign,Yes,Denver,PayPal,Loyal Customer,Daniel Scott,Yes
6/27/2021 4:06,661130,359919,1470.096,Email Promo,Yes,Indianapolis,Credit Card,New Customer,William Taylor,No
1/13/2020 7:01,13907,69039,2285.988,Holiday Campaign,Yes,Chicago,Credit Card,High-Value Customer,Joseph Martin,No
4/3/2023 8:20,707102223,720724010,387.315,Referral,No,New York,Credit Card,Loyal Customer,Daniel Scott,No
5/9/2022 14:22,809982,42808112,631.23,Email Promo,No,Baltimore,Cash,Loyal Customer,Lisa Garcia,No
2/23/2021 7:50,427853101,2905,1778.184,Referral,Yes,Washington,Cash,Loyal Customer,Mary Johnson,No
2/7/2021 12:56,25218439,8471707,893.88,Referral,Yes,Philadelphia,Cash,High-Value Customer,Margaret Young,No
10/9/2020 16:36,3542716,951275939,294.14,Referral,No,Baltimore,PayPal,High-Value Customer,David Hall,No
4/10/2022 2:03,3285112,2523314,1375.3,Referral,No,Houston,Cash,Loyal Customer,Paul Rodriguez,No
2/15/2021 20:52,7829324,14310396,544.68,Email Promo,No,Baltimore,Cash,New Customer,Edward Torres,No
12/30/2023 7:33,2906,533,2102.5008,Summer Sale,No,Jacksonville,PayPal,High-Value Customer,Mark Walker,No
12/8/2020 19:37,667229799,2555773,250.8,Referral,Yes,Portland,Credit Card,Loyal Customer,Ashley Perez,No
11/23/2023 10:56,307869,6514314,640.632,Holiday Campaign,No,Fort Worth,PayPal,New Customer,Margaret Young,No
8/22/2020 16:05,750219884,439,513.65,Holiday Campaign,Yes,Indianapolis,PayPal,Regular Customer,George Harris,No
7/13/2022 8:09,219616,75935513,1462.923,Email Promo,Yes,Baltimore,PayPal,High-Value Customer,Karen Lewis,No
8/17/2022 11:14,6429,3504528,680.733,Referral,No,Memphis,Credit Card,High-Value Customer,Jennifer Jones,No
6/28/2021 7:39,43566,465485239,698.29,Referral,No,Louisville,Credit Card,New Customer,Thomas Turner,No
11/1/2022 7:17,73480790,4665,1396.872,Email Promo,No,Chicago,Credit Card,New Customer,John Smith,No
8/9/2020 3:21,79188,435881103,1305.32,Email Promo,Yes,Jacksonville,PayPal,Loyal Customer,Kenneth Nelson,No
12/10/2020 16:02,219381,9708,2163.072,Email Promo,No,Fort Worth,Cash,High-Value Customer,David Hall,No
11/17/2021 15:24,97552115,8422791,1513.248,Email Promo,No,Phoenix,Credit Card,High-Value Customer,Steven Wright,No
7/3/2022 10:30,53852,53711,1409.66,Summer Sale,Yes,Charlotte,PayPal,High-Value Customer,James Brown,No
6/16/2022 2:00,7232103,1040,1733.64,Referral,No,Denver,PayPal,High-Value Customer,David Hall,No
9/29/2023 7:13,9944599,2898,763.14,Summer Sale,Yes,Dallas,Cash,High-Value Customer,Mark Walker,No
6/30/2020 8:48,78036,1322,326.57,Holiday Campaign,No,Austin,PayPal,New Customer,Carol Hall,No
11/27/2023 0:46,6002698,25311,1058.832,Holiday Campaign,No,Columbus,PayPal,Regular Customer,Paul Rodriguez,No
5/20/2022 17:55,540,99384,79.87,Holiday Campaign,Yes,Dallas,Cash,Regular Customer,Charles Anderson,Yes
3/9/2020 13:11,61436680,38112431,190.503,Email Promo,No,Dallas,Credit Card,Regular Customer,Daniel Scott,No
6/17/2020 23:20,135651482,6757,1867.34,Email Promo,Yes,Washington,PayPal,Loyal Customer,Mark Walker,No
3/17/2021 13:49,9052,5921,1343.01,Referral,Yes,Louisville,Cash,Regular Customer,Mark Walker,No
6/13/2022 15:55,18729828,999276,1488.88,Holiday Campaign,Yes,Las Vegas,PayPal,New Customer,Carol Hall,No
6/30/2020 23:24,176977522,88809128,516.546,Email Promo,Yes,Memphis,Credit Card,High-Value Customer,Richard White,No
8/18/2022 13:41,46971,238010,806.99,Referral,No,Las Vegas,Credit Card,High-Value Customer,Steven Wright,No
9/29/2023 22:13,22798569,34412136,272.223,Summer Sale,Yes,Portland,Cash,Regular Customer,Joseph Martin,No
9/5/2021 5:03,9550,60125180,1732.95,Email Promo,Yes,Milwaukee,Credit Card,New Customer,Betty Martinez,No
5/17/2022 17:36,89006561,4437,831.31,Holiday Campaign,No,Jacksonville,Cash,Loyal Customer,David Hall,No
2/19/2022 2:11,250984,689640867,131.688,Summer Sale,Yes,Chicago,PayPal,High-Value Customer,Margaret Young,No
5/15/2023 8:06,618119829,18094,178.3,Summer Sale,Yes,Jacksonville,Cash,Regular Customer,Jennifer Jones,No
8/31/2021 9:53,4605,7071663,1590.36,Summer Sale,No,Denver,Credit Card,Loyal Customer,Elizabeth Davis,No
9/11/2021 12:03,8116011,574983557,1697.769,Email Promo,Yes,Indianapolis,Cash,Loyal Customer,Steven Wright,No
10/20/2021 9:29,9718,10846,547.41,Email Promo,Yes,San Antonio,PayPal,New Customer,Kenneth Nelson,No
10/11/2022 20:11,32454526,824154251,300.14,Referral,No,Houston,PayPal,High-Value Customer,Jessica Jackson,No
5/29/2020 23:23,80216,9513318,1976.28,Referral,Yes,Charlotte,Credit Card,Loyal Customer,Thomas Turner,No
8/24/2020 8:17,638459,46503,231.96,Holiday Campaign,Yes,Baltimore,Credit Card,Loyal Customer,George Harris,No
11/5/2020 0:08,119,712817,1349.6004,Email Promo,Yes,Las Vegas,Cash,New Customer,Brian Mitchell,No
10/6/2023 8:50,4900209,91726,1324.68,Email Promo,No,Indianapolis,PayPal,High-Value Customer,David Hall,No
7/28/2021 11:28,4424264,205958,677.43,Holiday Campaign,Yes,Jacksonville,PayPal,Loyal Customer,William Taylor,No
11/10/2020 10:31,54084,4154,2341.044,Summer Sale,Yes,Detroit,PayPal,New Customer,Kenneth Nelson,No
10/12/2020 17:43,117006,487768163,1132.18,Email Promo,Yes,Portland,Credit Card,High-Value Customer,Nancy Moore,No
5/5/2022 10:40,8389664,763390,1378.27,Holiday Campaign,No,Boston,PayPal,Loyal Customer,Betty Martinez,No
7/11/2021 22:20,9310351,6805269,560.268,Summer Sale,No,San Jose,PayPal,Regular Customer,Susan Harris,No
5/27/2021 2:22,446011217,706583,1128.2,Referral,Yes,Las Vegas,Cash,Loyal Customer,Michael Wilson,No
3/22/2022 5:24,337121,3431,406.56,Summer Sale,Yes,Louisville,Credit Card,High-Value Customer,Dorothy King,No
6/20/2023 15:27,27595,256425,328.75,Summer Sale,Yes,San Francisco,PayPal,New Customer,Robert Lee,No
10/21/2023 6:04,7749719,7924105,1646.3,Email Promo,No,Las Vegas,PayPal,Loyal Customer,Brian Mitchell,No
2/10/2022 11:03,35178166,55247195,1861.644,Email Promo,No,Columbus,PayPal,New Customer,Robert Lee,No
4/7/2021 5:03,36460,64533,1370.007,Holiday Campaign,Yes,Detroit,Credit Card,High-Value Customer,Paul Rodriguez,No
3/25/2021 20:35,58601,296585,98.19,Holiday Campaign,Yes,Memphis,PayPal,New Customer,Linda Clark,Yes
10/8/2020 23:48,88758,2070042,201.186,Summer Sale,No,Detroit,Cash,Regular Customer,John Smith,No
11/11/2021 22:47,3529,252448,160.176,Summer Sale,Yes,Detroit,PayPal,High-Value Customer,Lisa Garcia,No
1/30/2023 10:19,934406,91682,393.372,Referral,No,Louisville,PayPal,Loyal Customer,Lisa Garcia,No
8/31/2021 3:05,7411786,82451,1762.12,Holiday Campaign,Yes,San Francisco,Cash,Regular Customer,Carol Hall,No
4/9/2022 14:10,909906,34282130,1845.71,Referral,Yes,Austin,PayPal,New Customer,David Hall,No
8/19/2020 15:47,82157,9832686,1117.9,Summer Sale,No,Dallas,Credit Card,New Customer,James Brown,No
12/17/2021 22:57,165161,44056,1185.354,Email Promo,Yes,Columbus,Credit Card,Loyal Customer,John Smith,No
3/26/2022 19:35,6404,120816488,1340.01,Referral,No,Milwaukee,Cash,New Customer,Mark Walker,No
3/2/2022 19:14,98824,87960,1271.22,Holiday Campaign,Yes,Milwaukee,Credit Card,New Customer,Michael Wilson,No
2/17/2023 10:40,1772811,9536,2305.02,Summer Sale,Yes,Baltimore,PayPal,Loyal Customer,David Hall,No
2/29/2020 22:35,371317,9674072,1238.3388,Email Promo,Yes,New York,PayPal,Regular Customer,Dorothy King,No
1/29/2023 1:14,9384769,8371812,744.9408,Holiday Campaign,No,Seattle,PayPal,High-Value Customer,Edward Torres,No
11/22/2023 0:37,16387387,9205,251.3376,Referral,Yes,Las Vegas,PayPal,New Customer,Mary Johnson,No
3/29/2023 13:16,93206140,9001136,1504.98,Referral,Yes,Fort Worth,PayPal,Loyal Customer,Paul Rodriguez,No
4/8/2020 3:27,936697058,972835121,1575,Holiday Campaign,Yes,Charlotte,Credit Card,High-Value Customer,Kenneth Nelson,No
8/24/2021 21:11,83720,811401,1199.58,Referral,No,Los Angeles,PayPal,Regular Customer,Margaret Young,No
12/16/2021 5:34,78412487,7128,55.548,Holiday Campaign,Yes,San Diego,Cash,Regular Customer,Karen Lewis,Yes
12/17/2022 0:56,907,319192,34.26,Email Promo,Yes,Las Vegas,Cash,Loyal Customer,John Smith,Yes
8/5/2020 13:10,1862,861880,470.57,Summer Sale,Yes,Milwaukee,Cash,New Customer,Daniel Scott,No
7/15/2020 0:16,80214654,93775016,265.79,Email Promo,No,Oklahoma City,PayPal,Regular Customer,Lisa Garcia,No
5/10/2022 2:02,89858018,7251472,1625.45,Holiday Campaign,No,Columbus,Credit Card,New Customer,Brian Mitchell,No
9/14/2022 2:37,610679877,97567639,1227.28,Referral,No,Seattle,Credit Card,New Customer,Nancy Moore,No
11/30/2021 19:24,508408278,82816058,1597.44,Referral,No,Philadelphia,PayPal,Loyal Customer,Patricia Miller,No
12/6/2023 15:50,631479,374923,2198.436,Summer Sale,No,Phoenix,Cash,Loyal Customer,Jennifer Jones,No
6/17/2020 6:36,20566516,7393824,965.76,Email Promo,No,Seattle,PayPal,Regular Customer,Daniel Scott,No
12/15/2023 22:34,9707,50425522,1464.036,Referral,Yes,San Diego,PayPal,Loyal Customer,Jennifer Jones,No
5/3/2023 8:43,797426511,71856521,1206.65,Email Promo,Yes,New York,Cash,High-Value Customer,Betty Martinez,No
1/29/2023 19:32,56493,538,2189.652,Summer Sale,No,San Jose,Credit Card,Regular Customer,Charles Anderson,No
9/7/2020 23:37,20904909,325482,1873.99,Holiday Campaign,No,Milwaukee,Cash,High-Value Customer,Sandra Adams,No
8/11/2022 0:28,394669,299329,329.71,Email Promo,Yes,Charlotte,Credit Card,High-Value Customer,Nancy Moore,No
6/8/2021 21:26,87052655,1851,1261.75,Summer Sale,Yes,Boston,Cash,Loyal Customer,Michael Wilson,No
3/8/2021 16:27,603210,4550844,1748.94,Holiday Campaign,No,Nashville,PayPal,New Customer,Robert Lee,No
2/6/2021 11:22,34232415,1823,1497.504,Holiday Campaign,Yes,Oklahoma City,Cash,High-Value Customer,David Hall,No
12/20/2022 21:32,19303120,82020,1109.676,Referral,No,Louisville,PayPal,Regular Customer,Robert Lee,No
3/13/2022 10:04,4982840,9048185,1033.47,Referral,No,New York,Cash,Loyal Customer,Richard White,No
9/13/2020 5:59,3915684,576734,973.854,Holiday Campaign,Yes,Las Vegas,PayPal,High-Value Customer,William Taylor,No
7/7/2023 7:14,3638412,2886370,105.28,Email Promo,No,Louisville,PayPal,Loyal Customer,John Smith,No
10/1/2021 7:53,4027598,507438,147.92,Referral,Yes,Austin,Cash,Regular Customer,Brian Mitchell,No
4/1/2022 17:12,69947,286599372,880,Referral,No,Memphis,Cash,Regular Customer,Sandra Adams,No
2/14/2023 0:54,5401874,50362328,1523.496,Holiday Campaign,Yes,Austin,Cash,New Customer,Sandra Adams,No
8/17/2020 7:40,29502,2360,1980.67,Summer Sale,Yes,Fort Worth,Cash,Loyal Customer,Carol Hall,No
4/15/2020 9:08,893697,84786789,1412.97,Summer Sale,Yes,Austin,Cash,Regular Customer,Betty Martinez,No
1/31/2022 5:22,81481,6736,69.828,Email Promo,No,Detroit,Cash,High-Value Customer,Michael Wilson,Yes
3/19/2023 20:48,3795158,9818423,400.33,Email Promo,No,Seattle,PayPal,Loyal Customer,Betty Martinez,No
5/21/2020 6:03,6537906,7007,1123.66,Summer Sale,Yes,Denver,PayPal,High-Value Customer,Betty Martinez,No
4/20/2023 21:00,99186,4177687,984.62,Email Promo,No,San Francisco,PayPal,New Customer,Donna Brooks,No
4/29/2020 22:44,374185884,669335,415.73,Summer Sale,Yes,Louisville,Cash,Loyal Customer,Sandra Adams,No
8/28/2020 13:26,9972,38349174,351.081,Holiday Campaign,No,Baltimore,PayPal,Loyal Customer,James Brown,No
2/13/2022 11:39,2450,234833763,1306.644,Email Promo,Yes,New York,PayPal,New Customer,Jessica Jackson,No
2/18/2023 13:13,92215241,695397114,1797.66,Email Promo,No,Columbus,Credit Card,Loyal Customer,Nancy Moore,No
6/8/2022 0:01,3097101,6901,244.95,Email Promo,Yes,Nashville,Credit Card,Regular Customer,Betty Martinez,No
8/5/2023 8:02,309262,31832,1011.465,Referral,No,San Antonio,PayPal,New Customer,Steven Wright,No
10/9/2020 1:46,28325321,93308753,687.75,Summer Sale,No,Baltimore,PayPal,High-Value Customer,Lisa Garcia,No
2/25/2022 17:01,33184,7878,2097.288,Holiday Campaign,Yes,Oklahoma City,PayPal,New Customer,Carol Hall,No
3/2/2020 11:45,8558,8325,1563.69,Holiday Campaign,Yes,Denver,Credit Card,Regular Customer,William Taylor,No
9/21/2020 8:54,9900,3679,948.01,Email Promo,No,Charlotte,Credit Card,High-Value Customer,James Brown,No
10/21/2021 11:43,561663063,451786,63.333,Email Promo,Yes,San Antonio,Cash,New Customer,Michael Wilson,Yes
11/5/2021 22:37,3354893,7961,1907.196,Referral,Yes,Baltimore,Credit Card,New Customer,Karen Lewis,No
12/16/2022 12:28,980,338864,514.908,Summer Sale,No,Austin,PayPal,Regular Customer,Daniel Scott,No
4/23/2022 9:23,46163177,3293562,1526.148,Holiday Campaign,No,Columbus,Credit Card,High-Value Customer,Karen Lewis,No
8/24/2021 2:19,96289127,728223,108.594,Referral,No,Baltimore,Credit Card,High-Value Customer,Paul Rodriguez,No
9/8/2020 22:50,11417,50547,334.74,Summer Sale,Yes,Houston,PayPal,New Customer,James Brown,No
8/4/2023 12:06,36132605,7102,1693.22,Holiday Campaign,No,Dallas,Credit Card,Regular Customer,Brian Mitchell,No
2/26/2023 21:39,961,3297941,762.4476,Summer Sale,Yes,Las Vegas,PayPal,High-Value Customer,Michael Wilson,No
7/17/2023 0:45,8211,8239895,909.126,Holiday Campaign,No,Houston,Cash,Loyal Customer,Michael Wilson,No
5/31/2022 4:42,25069,48199245,191.77,Email Promo,No,Phoenix,Credit Card,High-Value Customer,Jessica Jackson,No
12/17/2022 21:28,487342163,2444,2261.268,Holiday Campaign,No,Portland,Credit Card,Regular Customer,Joseph Martin,No
4/19/2023 15:21,3539,583033092,310.536,Holiday Campaign,No,Jacksonville,Cash,New Customer,Michael Wilson,No
9/13/2023 20:02,567845069,616,1197.2,Holiday Campaign,No,Chicago,PayPal,New Customer,Ashley Perez,No
2/3/2020 18:48,9898,559746290,775.62,Referral,No,Columbus,PayPal,High-Value Customer,Carol Hall,No
6/6/2021 20:59,626171650,5321,1736.77,Email Promo,No,New York,Credit Card,Regular Customer,Robert Lee,No
7/21/2022 13:07,562984,79141951,342.9,Holiday Campaign,No,San Diego,Cash,Regular Customer,John Smith,No
1/10/2022 8:53,24340154,140027668,2314.584,Summer Sale,No,Dallas,PayPal,New Customer,Brian Mitchell,No
1/2/2020 9:40,27574078,662859,1199.652,Holiday Campaign,No,Las Vegas,Credit Card,Regular Customer,John Smith,No
6/18/2023 5:53,4789565,21717,625.46,Holiday Campaign,Yes,Columbus,PayPal,High-Value Customer,Edward Torres,No
2/16/2022 22:43,439436096,17255760,1559.352,Email Promo,No,Los Angeles,PayPal,New Customer,Daniel Scott,No
1/25/2023 0:59,1552,595604,85.152,Referral,No,Columbus,Cash,Regular Customer,Mary Johnson,Yes
8/7/2022 1:50,3442,8532,1214.36,Email Promo,No,Jacksonville,Credit Card,New Customer,Daniel Scott,No
1/10/2021 14:10,181857,6366,738.5148,Referral,No,Houston,PayPal,New Customer,Elizabeth Davis,No
9/26/2022 2:15,3946622,755677890,1916.84,Holiday Campaign,No,San Jose,Credit Card,Regular Customer,Mark Walker,No
10/27/2020 22:16,725063,314375,1204.66,Referral,Yes,Detroit,PayPal,New Customer,Donna Brooks,No
6/30/2022 19:27,556374443,1569524,1366.73,Referral,Yes,Milwaukee,Credit Card,Loyal Customer,Linda Clark,No
8/24/2023 3:17,803354,52490776,1416.94,Summer Sale,No,Milwaukee,Cash,New Customer,Mary Johnson,No
4/22/2021 23:19,4896509,1918,1262.47,Summer Sale,No,Jacksonville,PayPal,New Customer,Steven Wright,No
6/8/2020 0:41,908122,502870761,1930.64,Summer Sale,No,Louisville,PayPal,New Customer,Daniel Scott,No
8/22/2020 23:14,91483605,3714728,915.33,Referral,No,Oklahoma City,Cash,Loyal Customer,Richard White,No
12/13/2023 3:09,155607,479401035,1587.756,Email Promo,Yes,Dallas,Cash,High-Value Customer,Charles Anderson,No
5/26/2020 4:54,111676,65357,77.688,Referral,Yes,New York,PayPal,Loyal Customer,Mary Johnson,Yes
2/3/2020 13:24,859979,133917431,1412.22,Email Promo,Yes,Detroit,Credit Card,High-Value Customer,David Hall,No
7/23/2021 1:00,6992,160908623,514.37,Email Promo,Yes,Phoenix,PayPal,Regular Customer,James Brown,No
8/25/2020 9:35,411,904226,943.659,Email Promo,Yes,Baltimore,Cash,High-Value Customer,Ashley Perez,No
11/16/2022 9:45,601,185048690,1002.78,Holiday Campaign,No,San Jose,Credit Card,Loyal Customer,Karen Lewis,No
1/5/2022 20:49,8990069,65487,1839.1644,Holiday Campaign,No,Los Angeles,PayPal,High-Value Customer,Michael Wilson,No
7/17/2023 4:07,57792195,37114,232.92,Holiday Campaign,Yes,Indianapolis,Credit Card,Loyal Customer,Patricia Miller,No
10/12/2020 10:16,12108,685228,382.94,Summer Sale,No,San Diego,Cash,High-Value Customer,Dorothy King,No
12/10/2020 12:47,301512601,185555,637.872,Summer Sale,No,Columbus,Credit Card,Regular Customer,Kenneth Nelson,No
4/7/2022 2:18,8926121,94328,1056.168,Summer Sale,Yes,New York,Cash,Loyal Customer,Daniel Scott,No
8/2/2022 16:06,331519,36449457,351.24,Referral,Yes,San Francisco,Credit Card,New Customer,Jessica Jackson,No
2/21/2023 21:33,268608974,99321,2288.94,Summer Sale,Yes,Washington,Credit Card,New Customer,John Smith,No
4/11/2023 12:20,1909334,71465003,1948.36,Email Promo,Yes,Seattle,Cash,Regular Customer,William Taylor,No
3/17/2020 9:18,36643633,6914,740.68,Holiday Campaign,No,Baltimore,Cash,High-Value Customer,Margaret Young,No
3/12/2022 12:12,523841511,7957,1499.16,Summer Sale,No,Dallas,Cash,New Customer,George Harris,No
5/21/2020 16:35,8147190,231,525.39,Summer Sale,Yes,San Diego,Credit Card,Loyal Customer,Mary Johnson,No
6/21/2022 17:30,3311521,621785,1091.826,Referral,No,Washington,Credit Card,New Customer,Charles Anderson,No
10/11/2021 1:05,76970,125791,1363.15,Holiday Campaign,Yes,Detroit,PayPal,Loyal Customer,Carol Hall,No
8/30/2020 1:47,158470,921551657,369.18,Holiday Campaign,Yes,Jacksonville,Credit Card,Loyal Customer,Karen Lewis,No
1/30/2022 6:11,939,82953,2051.184,Referral,No,Milwaukee,Cash,High-Value Customer,Nancy Moore,No
5/17/2023 17:44,312,159521,338.78,Holiday Campaign,No,Boston,Cash,Regular Customer,Lisa Garcia,No
9/26/2022 3:06,22231809,591884,1777.68,Email Promo,Yes,Chicago,Cash,New Customer,David Hall,No
12/9/2020 3:37,100,153416,287.436,Referral,Yes,Seattle,Cash,New Customer,Linda Clark,No
6/3/2020 15:22,361513,11419949,1207.09,Email Promo,Yes,San Francisco,Cash,Regular Customer,George Harris,No
1/27/2022 13:50,49405754,515710,1386.5904,Summer Sale,Yes,Portland,Cash,Loyal Customer,Margaret Young,No
4/28/2022 6:42,6726,1555,812.59,Referral,No,Portland,Credit Card,New Customer,Dorothy King,No
1/14/2021 19:14,15939047,635462,941.232,Summer Sale,No,Jacksonville,Cash,Regular Customer,Patricia Miller,No
11/19/2023 9:58,67085926,81145,1351.3284,Email Promo,No,Memphis,PayPal,New Customer,Robert Lee,No
5/27/2023 21:07,717779,76930388,1545.03,Email Promo,Yes,San Diego,PayPal,New Customer,Linda Clark,No
10/16/2023 16:23,63931816,525520,682.758,Summer Sale,No,Jacksonville,Credit Card,Regular Customer,Kenneth Nelson,No
9/2/2020 12:11,501560,450094365,1000.33,Summer Sale,Yes,Phoenix,Credit Card,New Customer,Steven Wright,No
9/17/2023 2:17,217143593,2946,1703.12,Holiday Campaign,No,Columbus,PayPal,Loyal Customer,Nancy Moore,No
3/11/2021 9:48,7817644,161282961,1729.41,Summer Sale,Yes,Fort Worth,PayPal,New Customer,Jennifer Jones,No
11/8/2023 17:18,549026,992366158,2316.72,Summer Sale,Yes,Columbus,Credit Card,High-Value Customer,Sandra Adams,No
5/7/2021 13:21,5608,521099454,147.35,Email Promo,No,San Diego,Credit Card,Loyal Customer,David Hall,No
